Name,Class,Probability
Negative_3923,Non-Allergen,0.0
Negative_3924,Non-Allergen,0.0
Negative_3925,Non-Allergen,0.0
Negative_3927,Non-Allergen,0.0
Negative_3928,Non-Allergen,0.0
Negative_3929,Non-Allergen,0.0
Negative_3930,Non-Allergen,0.0
Negative_3932,Non-Allergen,0.0
Negative_3933,Non-Allergen,0.0
Negative_3934,Non-Allergen,0.0
Negative_3935,Non-Allergen,0.0
Negative_3936,Non-Allergen,0.0
Negative_3937,Non-Allergen,0.0
Negative_3938,Non-Allergen,0.0
Negative_3939,Non-Allergen,0.0
Negative_3940,Non-Allergen,0.0
Negative_3941,Non-Allergen,0.0
Negative_3942,Non-Allergen,0.0
Negative_3943,Non-Allergen,0.0
Negative_3944,Non-Allergen,0.0
Negative_3945,Non-Allergen,0.0
Negative_3946,Non-Allergen,0.0
Negative_3947,Non-Allergen,0.0
Negative_3948,Non-Allergen,0.0
Negative_3949,Non-Allergen,0.008
Negative_3950,Allergen,0.612
Negative_3951,Non-Allergen,0.0
Negative_3952,Non-Allergen,0.0
Negative_3953,Non-Allergen,0.04
Negative_3954,Non-Allergen,0.0
Negative_3955,Non-Allergen,0.001
Negative_3956,Non-Allergen,0.0
Negative_3957,Non-Allergen,0.0
Negative_3958,Non-Allergen,0.0
Negative_3959,Non-Allergen,0.0
Negative_3960,Non-Allergen,0.0
Negative_3961,Non-Allergen,0.0
Negative_3962,Non-Allergen,0.0
Negative_3963,Non-Allergen,0.0
Negative_3964,Non-Allergen,0.0
Negative_3966,Non-Allergen,0.0
Negative_3967,Non-Allergen,0.0
Negative_3968,Non-Allergen,0.0
Negative_3970,Non-Allergen,0.0
Negative_3971,Non-Allergen,0.0
Negative_3972,Non-Allergen,0.0
Negative_3973,Non-Allergen,0.0
Negative_3974,Non-Allergen,0.0
Negative_3975,Non-Allergen,0.0
Negative_3976,Non-Allergen,0.0
Negative_3977,Non-Allergen,0.0
Negative_3978,Non-Allergen,0.0
Negative_3979,Non-Allergen,0.0
Negative_3980,Non-Allergen,0.0
Negative_3981,Non-Allergen,0.017
Negative_3982,Non-Allergen,0.0
Negative_3983,Non-Allergen,0.0
Negative_3984,Non-Allergen,0.0
Negative_3985,Non-Allergen,0.0
Negative_3986,Non-Allergen,0.0
Negative_3987,Non-Allergen,0.0
Negative_3988,Non-Allergen,0.0
Negative_3989,Non-Allergen,0.0
Negative_3990,Non-Allergen,0.0
Negative_3991,Non-Allergen,0.0
Negative_3992,Non-Allergen,0.0
Negative_3993,Non-Allergen,0.0
Negative_3994,Non-Allergen,0.0
Negative_3995,Non-Allergen,0.0
Negative_3996,Non-Allergen,0.0
Negative_3997,Non-Allergen,0.0
Negative_3998,Non-Allergen,0.0
Negative_3999,Non-Allergen,0.0
Negative_4000,Non-Allergen,0.0
Negative_4001,Non-Allergen,0.0
Negative_4002,Non-Allergen,0.0
Negative_4003,Non-Allergen,0.0
Negative_4004,Non-Allergen,0.0
Negative_4005,Non-Allergen,0.0
Negative_4006,Non-Allergen,0.0
Negative_4007,Non-Allergen,0.0
Negative_4008,Non-Allergen,0.0
Negative_4009,Non-Allergen,0.008
Negative_4010,Non-Allergen,0.0
Negative_4011,Non-Allergen,0.0
Negative_4012,Non-Allergen,0.0
Negative_4013,Non-Allergen,0.0
Negative_4014,Non-Allergen,0.0
Negative_4015,Non-Allergen,0.0
Negative_4016,Non-Allergen,0.0
Negative_4017,Non-Allergen,0.0
Negative_4018,Non-Allergen,0.0
Negative_4019,Non-Allergen,0.0
Negative_4020,Non-Allergen,0.0
Negative_4021,Non-Allergen,0.0
Negative_4022,Non-Allergen,0.0
Negative_4023,Non-Allergen,0.0
Negative_4024,Non-Allergen,0.0
Negative_4025,Non-Allergen,0.0
Negative_4027,Non-Allergen,0.0
Negative_4028,Non-Allergen,0.0
Negative_4029,Non-Allergen,0.001
Negative_4030,Non-Allergen,0.0
Negative_4031,Non-Allergen,0.0
Negative_4032,Non-Allergen,0.0
Negative_4033,Non-Allergen,0.0
Negative_4034,Non-Allergen,0.0
Negative_4035,Non-Allergen,0.0
Negative_4036,Non-Allergen,0.0
Negative_4037,Non-Allergen,0.0
Negative_4038,Allergen,0.878
Negative_4039,Non-Allergen,0.0
Negative_4040,Non-Allergen,0.0
Negative_4041,Non-Allergen,0.0
Negative_4042,Non-Allergen,0.0
Negative_4043,Non-Allergen,0.0
Negative_4044,Non-Allergen,0.0
Negative_4045,Non-Allergen,0.0
Negative_4046,Non-Allergen,0.0
Negative_4047,Non-Allergen,0.0
Negative_4048,Non-Allergen,0.0
Negative_4049,Non-Allergen,0.0
Negative_4050,Non-Allergen,0.0
Negative_4051,Non-Allergen,0.0
Negative_4052,Non-Allergen,0.0
Negative_4053,Non-Allergen,0.0
Negative_4054,Non-Allergen,0.466
Negative_4055,Non-Allergen,0.0
Negative_4056,Non-Allergen,0.0
Negative_4057,Non-Allergen,0.0
Negative_4058,Non-Allergen,0.0
Negative_4059,Non-Allergen,0.0
Negative_4060,Non-Allergen,0.0
Negative_4061,Non-Allergen,0.0
Negative_4062,Non-Allergen,0.0
Negative_4063,Non-Allergen,0.0
Negative_4064,Non-Allergen,0.0
Negative_4065,Non-Allergen,0.0
Negative_4066,Non-Allergen,0.0
Negative_4067,Non-Allergen,0.0
Negative_4068,Non-Allergen,0.0
Negative_4069,Non-Allergen,0.0
Negative_4070,Non-Allergen,0.0
Negative_4071,Non-Allergen,0.0
Negative_4072,Non-Allergen,0.0
Negative_4073,Allergen,0.998
Negative_4074,Non-Allergen,0.0
Negative_4075,Non-Allergen,0.0
Negative_4076,Non-Allergen,0.0
Negative_4077,Allergen,0.95
Negative_4078,Non-Allergen,0.0
Negative_4079,Non-Allergen,0.0
Negative_4080,Non-Allergen,0.0
Negative_4081,Non-Allergen,0.0
Negative_4082,Non-Allergen,0.0
Negative_4083,Non-Allergen,0.0
Negative_4084,Non-Allergen,0.0
Negative_4085,Non-Allergen,0.0
Negative_4086,Non-Allergen,0.0
Negative_4087,Non-Allergen,0.001
Negative_4088,Non-Allergen,0.17
Negative_4089,Non-Allergen,0.0
Negative_4090,Non-Allergen,0.0
Negative_4091,Non-Allergen,0.0
Negative_4092,Non-Allergen,0.0
Negative_4093,Non-Allergen,0.0
Negative_4094,Non-Allergen,0.0
Negative_4095,Non-Allergen,0.0
Negative_4096,Non-Allergen,0.0
Negative_4097,Non-Allergen,0.0
Negative_4098,Non-Allergen,0.0
Negative_4099,Non-Allergen,0.0
Negative_4100,Non-Allergen,0.0
Negative_4101,Non-Allergen,0.0
Negative_4102,Non-Allergen,0.0
Negative_4103,Non-Allergen,0.0
Negative_4104,Non-Allergen,0.0
Negative_4105,Non-Allergen,0.001
Negative_4106,Non-Allergen,0.0
Negative_4107,Non-Allergen,0.0
Negative_4108,Non-Allergen,0.0
Negative_4109,Non-Allergen,0.0
Negative_4110,Non-Allergen,0.0
Negative_4111,Non-Allergen,0.0
Negative_4112,Non-Allergen,0.0
Negative_4113,Non-Allergen,0.0
Negative_4114,Non-Allergen,0.0
Negative_4115,Non-Allergen,0.0
Negative_4116,Non-Allergen,0.0
Negative_4117,Non-Allergen,0.0
Negative_4118,Non-Allergen,0.0
Negative_4119,Non-Allergen,0.0
Negative_4121,Non-Allergen,0.0
Negative_4122,Non-Allergen,0.0
Negative_4123,Non-Allergen,0.0
Negative_4124,Non-Allergen,0.0
Negative_4125,Non-Allergen,0.0
Negative_4126,Non-Allergen,0.0
Negative_4127,Non-Allergen,0.0
Negative_4128,Non-Allergen,0.0
Negative_4129,Non-Allergen,0.0
Negative_4130,Non-Allergen,0.0
Negative_4131,Non-Allergen,0.0
Negative_4132,Non-Allergen,0.0
Negative_4133,Non-Allergen,0.0
Negative_4134,Non-Allergen,0.0
Negative_4135,Non-Allergen,0.0
Negative_4136,Non-Allergen,0.0
Negative_4137,Non-Allergen,0.0
Negative_4138,Non-Allergen,0.0
Negative_4139,Non-Allergen,0.0
Negative_4140,Non-Allergen,0.0
Negative_4141,Non-Allergen,0.0
Negative_4142,Non-Allergen,0.0
Negative_4143,Non-Allergen,0.0
Negative_4144,Non-Allergen,0.0
Negative_4145,Non-Allergen,0.0
Negative_4146,Non-Allergen,0.0
Negative_4147,Non-Allergen,0.0
Negative_4148,Non-Allergen,0.0
Negative_4149,Non-Allergen,0.0
Negative_4150,Non-Allergen,0.0
Negative_4151,Non-Allergen,0.0
Negative_4152,Non-Allergen,0.0
Negative_4153,Non-Allergen,0.0
Negative_4154,Non-Allergen,0.0
Negative_4155,Non-Allergen,0.0
Negative_4156,Non-Allergen,0.0
Negative_4157,Non-Allergen,0.0
Negative_4158,Non-Allergen,0.0
Negative_4159,Non-Allergen,0.0
Negative_4160,Non-Allergen,0.289
Negative_4161,Non-Allergen,0.0
Negative_4162,Non-Allergen,0.0
Negative_4163,Non-Allergen,0.0
Negative_4164,Non-Allergen,0.0
Negative_4165,Non-Allergen,0.0
Negative_4166,Non-Allergen,0.0
Negative_4167,Non-Allergen,0.0
Negative_4168,Non-Allergen,0.0
Negative_4169,Non-Allergen,0.0
Negative_4170,Non-Allergen,0.0
Negative_4171,Non-Allergen,0.0
Negative_4172,Non-Allergen,0.0
Negative_4173,Non-Allergen,0.0
Negative_4174,Non-Allergen,0.0
Negative_4175,Non-Allergen,0.0
Negative_4176,Non-Allergen,0.0
Negative_4177,Non-Allergen,0.0
Negative_4178,Non-Allergen,0.0
Negative_4179,Non-Allergen,0.0
Negative_4180,Non-Allergen,0.0
Negative_4181,Non-Allergen,0.0
Negative_4182,Non-Allergen,0.0
Negative_4183,Non-Allergen,0.0
Negative_4184,Non-Allergen,0.0
Negative_4185,Non-Allergen,0.0
Negative_4186,Non-Allergen,0.0
Negative_4187,Non-Allergen,0.0
Negative_4188,Non-Allergen,0.0
Negative_4189,Non-Allergen,0.0
Negative_4190,Non-Allergen,0.0
Negative_4191,Non-Allergen,0.0
Negative_4192,Non-Allergen,0.0
Negative_4193,Non-Allergen,0.0
Negative_4194,Non-Allergen,0.0
Negative_4195,Non-Allergen,0.086
Negative_4196,Non-Allergen,0.0
Negative_4197,Non-Allergen,0.0
Negative_4198,Non-Allergen,0.0
Negative_4199,Non-Allergen,0.0
Negative_4200,Non-Allergen,0.0
Negative_4201,Non-Allergen,0.0
Negative_4202,Non-Allergen,0.006
Negative_4203,Non-Allergen,0.0
Negative_4204,Non-Allergen,0.0
Negative_4205,Non-Allergen,0.0
Negative_4206,Non-Allergen,0.0
Negative_4207,Non-Allergen,0.0
Negative_4208,Non-Allergen,0.0
Negative_4209,Non-Allergen,0.0
Negative_4210,Non-Allergen,0.0
Negative_4211,Non-Allergen,0.0
Negative_4212,Non-Allergen,0.0
Negative_4213,Non-Allergen,0.0
Negative_4214,Non-Allergen,0.0
Negative_4215,Non-Allergen,0.0
Negative_4216,Non-Allergen,0.0
Negative_4217,Non-Allergen,0.0
Negative_4218,Non-Allergen,0.004
Negative_4219,Non-Allergen,0.437
Negative_4220,Non-Allergen,0.0
Negative_4221,Non-Allergen,0.0
Negative_4222,Non-Allergen,0.0
Negative_4223,Non-Allergen,0.0
Negative_4224,Non-Allergen,0.0
Negative_4225,Non-Allergen,0.0
Negative_4226,Non-Allergen,0.0
Negative_4227,Non-Allergen,0.0
Negative_4228,Non-Allergen,0.0
Negative_4229,Non-Allergen,0.0
Negative_4230,Non-Allergen,0.0
Negative_4231,Non-Allergen,0.0
Negative_4232,Non-Allergen,0.0
Negative_4233,Non-Allergen,0.0
Negative_4234,Non-Allergen,0.0
Negative_4235,Non-Allergen,0.0
Negative_4236,Non-Allergen,0.0
Negative_4237,Non-Allergen,0.0
Negative_4238,Non-Allergen,0.0
Negative_4239,Non-Allergen,0.0
Negative_4240,Non-Allergen,0.0
Negative_4241,Non-Allergen,0.0
Negative_4242,Non-Allergen,0.0
Negative_4243,Non-Allergen,0.0
Negative_4244,Non-Allergen,0.0
Negative_4245,Non-Allergen,0.0
Negative_4246,Non-Allergen,0.0
Negative_4247,Non-Allergen,0.0
Negative_4248,Non-Allergen,0.0
Negative_4249,Non-Allergen,0.0
Negative_4250,Non-Allergen,0.0
Negative_4251,Non-Allergen,0.0
Negative_4252,Non-Allergen,0.0
Negative_4253,Non-Allergen,0.0
Negative_4254,Non-Allergen,0.0
Negative_4255,Non-Allergen,0.0
Negative_4256,Non-Allergen,0.0
Negative_4257,Non-Allergen,0.0
Negative_4258,Non-Allergen,0.0
Negative_4259,Non-Allergen,0.0
Negative_4260,Non-Allergen,0.0
Negative_4261,Non-Allergen,0.0
Negative_4262,Non-Allergen,0.0
Negative_4263,Non-Allergen,0.0
Negative_4264,Non-Allergen,0.0
Negative_4265,Allergen,0.941
Negative_4266,Non-Allergen,0.472
Negative_4267,Non-Allergen,0.0
Negative_4268,Non-Allergen,0.0
Negative_4269,Non-Allergen,0.0
Negative_4270,Non-Allergen,0.0
Negative_4271,Non-Allergen,0.0
Negative_4272,Allergen,0.609
Negative_4273,Non-Allergen,0.0
Negative_4274,Non-Allergen,0.0
Negative_4275,Non-Allergen,0.0
Negative_4276,Non-Allergen,0.0
Negative_4277,Non-Allergen,0.0
Negative_4278,Non-Allergen,0.0
Negative_4279,Allergen,0.733
Negative_4280,Non-Allergen,0.0
Negative_4281,Non-Allergen,0.0
Negative_4282,Non-Allergen,0.0
Negative_4283,Non-Allergen,0.36
Negative_4284,Non-Allergen,0.0
Negative_4285,Non-Allergen,0.0
Negative_4286,Non-Allergen,0.0
Negative_4287,Non-Allergen,0.0
Negative_4288,Non-Allergen,0.0
Negative_4289,Non-Allergen,0.0
Negative_4290,Non-Allergen,0.0
Negative_4291,Non-Allergen,0.0
Negative_4292,Non-Allergen,0.134
Negative_4293,Non-Allergen,0.314
Negative_4294,Non-Allergen,0.0
Negative_4295,Non-Allergen,0.0
Negative_4296,Non-Allergen,0.0
Negative_4297,Non-Allergen,0.0
Negative_4298,Non-Allergen,0.0
Negative_4299,Non-Allergen,0.0
Negative_4300,Non-Allergen,0.0
Negative_4301,Non-Allergen,0.0
Negative_4302,Non-Allergen,0.0
Negative_4303,Non-Allergen,0.0
Negative_4304,Non-Allergen,0.0
Negative_4305,Non-Allergen,0.0
Negative_4306,Non-Allergen,0.0
Negative_4307,Non-Allergen,0.0
Negative_4308,Non-Allergen,0.0
Negative_4309,Non-Allergen,0.0
Negative_4310,Non-Allergen,0.0
Negative_4311,Non-Allergen,0.0
Negative_4313,Non-Allergen,0.0
Negative_4314,Non-Allergen,0.0
Negative_4315,Non-Allergen,0.0
Negative_4316,Non-Allergen,0.0
Negative_4317,Non-Allergen,0.0
Negative_4318,Non-Allergen,0.0
Negative_4319,Non-Allergen,0.0
Negative_4320,Non-Allergen,0.0
Negative_4321,Non-Allergen,0.0
Negative_4322,Non-Allergen,0.0
Negative_4323,Non-Allergen,0.0
Negative_4324,Non-Allergen,0.001
Negative_4325,Non-Allergen,0.0
Negative_4326,Non-Allergen,0.0
Negative_4327,Allergen,0.824
Negative_4328,Non-Allergen,0.0
Negative_4329,Non-Allergen,0.0
Negative_4330,Non-Allergen,0.0
Negative_4331,Non-Allergen,0.0
Negative_4332,Non-Allergen,0.001
Negative_4333,Non-Allergen,0.0
Negative_4334,Non-Allergen,0.0
Negative_4335,Non-Allergen,0.0
Negative_4336,Non-Allergen,0.0
Negative_4337,Non-Allergen,0.0
Negative_4338,Non-Allergen,0.0
Negative_4339,Non-Allergen,0.0
Negative_4340,Non-Allergen,0.0
Negative_4341,Non-Allergen,0.0
Negative_4342,Non-Allergen,0.079
Negative_4343,Non-Allergen,0.0
Negative_4344,Non-Allergen,0.0
Negative_4345,Non-Allergen,0.0
Negative_4346,Non-Allergen,0.003
Negative_4347,Non-Allergen,0.0
Negative_4348,Non-Allergen,0.0
Negative_4349,Non-Allergen,0.0
Negative_4350,Non-Allergen,0.0
Negative_4351,Non-Allergen,0.0
Negative_4352,Non-Allergen,0.0
Negative_4353,Non-Allergen,0.0
Negative_4354,Non-Allergen,0.0
Negative_4355,Non-Allergen,0.0
Negative_4356,Non-Allergen,0.0
Negative_4357,Non-Allergen,0.0
Negative_4358,Non-Allergen,0.0
Negative_4359,Non-Allergen,0.072
Negative_4360,Allergen,1.0
Negative_4361,Non-Allergen,0.0
Negative_4362,Non-Allergen,0.0
Negative_4363,Non-Allergen,0.0
Negative_4364,Non-Allergen,0.0
Negative_4365,Non-Allergen,0.0
Negative_4366,Non-Allergen,0.0
Negative_4367,Non-Allergen,0.0
Negative_4368,Non-Allergen,0.0
Negative_4369,Non-Allergen,0.0
Negative_4370,Non-Allergen,0.0
Negative_4371,Non-Allergen,0.0
Negative_4372,Non-Allergen,0.0
Negative_4373,Non-Allergen,0.0
Negative_4374,Non-Allergen,0.0
Negative_4375,Non-Allergen,0.0
Negative_4376,Non-Allergen,0.0
Negative_4377,Non-Allergen,0.001
Negative_4378,Non-Allergen,0.0
Negative_4379,Non-Allergen,0.0
Negative_4380,Non-Allergen,0.0
Negative_4381,Non-Allergen,0.0
Negative_4382,Non-Allergen,0.0
Negative_4383,Non-Allergen,0.0
Negative_4384,Non-Allergen,0.0
Negative_4385,Non-Allergen,0.0
Negative_4386,Non-Allergen,0.0
Negative_4387,Non-Allergen,0.027
Negative_4388,Non-Allergen,0.0
Negative_4389,Non-Allergen,0.0
Negative_4391,Non-Allergen,0.0
Negative_4392,Allergen,1.0
Negative_4393,Allergen,0.98
Negative_4394,Non-Allergen,0.0
Negative_4395,Non-Allergen,0.0
Negative_4396,Non-Allergen,0.0
Negative_4397,Non-Allergen,0.0
Negative_4398,Non-Allergen,0.0
Negative_4399,Non-Allergen,0.0
Negative_4400,Non-Allergen,0.0
Negative_4401,Non-Allergen,0.0
Negative_4402,Non-Allergen,0.0
Negative_4403,Non-Allergen,0.0
Negative_4404,Non-Allergen,0.0
Negative_4405,Non-Allergen,0.0
Negative_4406,Non-Allergen,0.0
Negative_4407,Non-Allergen,0.0
Negative_4408,Non-Allergen,0.0
Negative_4409,Non-Allergen,0.0
Negative_4410,Non-Allergen,0.0
Negative_4411,Non-Allergen,0.0
Negative_4412,Non-Allergen,0.0
Negative_4414,Non-Allergen,0.0
Negative_4415,Non-Allergen,0.0
Negative_4416,Non-Allergen,0.0
Negative_4417,Non-Allergen,0.0
Negative_4418,Non-Allergen,0.0
Negative_4419,Non-Allergen,0.0
Negative_4420,Non-Allergen,0.0
Negative_4421,Non-Allergen,0.0
Negative_4422,Non-Allergen,0.0
Negative_4423,Non-Allergen,0.0
Negative_4425,Non-Allergen,0.0
Negative_4426,Non-Allergen,0.0
Negative_4427,Non-Allergen,0.0
Negative_4428,Non-Allergen,0.0
Negative_4429,Non-Allergen,0.056
Negative_4430,Non-Allergen,0.0
Negative_4431,Non-Allergen,0.0
Negative_4432,Non-Allergen,0.0
Negative_4433,Non-Allergen,0.0
Negative_4434,Non-Allergen,0.0
Negative_4435,Non-Allergen,0.0
Negative_4436,Non-Allergen,0.0
Negative_4437,Non-Allergen,0.0
Negative_4438,Non-Allergen,0.0
Negative_4439,Non-Allergen,0.0
Negative_4440,Non-Allergen,0.0
Negative_4441,Non-Allergen,0.0
Negative_4442,Non-Allergen,0.0
Negative_4443,Non-Allergen,0.112
Negative_4444,Non-Allergen,0.0
Negative_4445,Non-Allergen,0.0
Negative_4446,Non-Allergen,0.0
Negative_4447,Non-Allergen,0.0
Negative_4448,Non-Allergen,0.0
Negative_4449,Non-Allergen,0.0
Negative_4450,Non-Allergen,0.0
Negative_4451,Non-Allergen,0.0
Negative_4452,Allergen,0.95
Negative_4453,Non-Allergen,0.0
Negative_4454,Non-Allergen,0.0
Negative_4455,Non-Allergen,0.0
Negative_4456,Non-Allergen,0.0
Negative_4457,Non-Allergen,0.0
Negative_4458,Non-Allergen,0.0
Negative_4459,Non-Allergen,0.0
Negative_4460,Non-Allergen,0.0
Negative_4461,Non-Allergen,0.0
Negative_4462,Non-Allergen,0.0
Negative_4463,Non-Allergen,0.0
Negative_4464,Non-Allergen,0.0
Negative_4465,Non-Allergen,0.0
Negative_4466,Non-Allergen,0.0
Negative_4467,Non-Allergen,0.0
Negative_4468,Non-Allergen,0.0
Negative_4469,Non-Allergen,0.0
Negative_4470,Non-Allergen,0.0
Negative_4471,Non-Allergen,0.0
Negative_4472,Non-Allergen,0.0
Negative_4473,Non-Allergen,0.0
Negative_4474,Non-Allergen,0.0
Negative_4475,Non-Allergen,0.0
Negative_4476,Non-Allergen,0.0
Negative_4477,Non-Allergen,0.0
Negative_4478,Non-Allergen,0.0
Negative_4479,Non-Allergen,0.0
Negative_4480,Non-Allergen,0.0
Negative_4481,Non-Allergen,0.0
Negative_4482,Non-Allergen,0.0
Negative_4483,Non-Allergen,0.0
Negative_4484,Non-Allergen,0.0
Negative_4485,Non-Allergen,0.0
Negative_4487,Non-Allergen,0.0
Negative_4488,Non-Allergen,0.0
Negative_4489,Non-Allergen,0.0
Negative_4490,Non-Allergen,0.0
Negative_4491,Non-Allergen,0.0
Negative_4492,Non-Allergen,0.0
Negative_4493,Non-Allergen,0.0
Negative_4494,Non-Allergen,0.0
Negative_4495,Non-Allergen,0.0
Negative_4496,Non-Allergen,0.0
Negative_4497,Non-Allergen,0.0
Negative_4498,Non-Allergen,0.0
Negative_4499,Non-Allergen,0.0
Negative_4500,Non-Allergen,0.0
Negative_4501,Non-Allergen,0.0
Negative_4502,Non-Allergen,0.0
Negative_4503,Non-Allergen,0.0
Negative_4504,Non-Allergen,0.0
Negative_4505,Non-Allergen,0.0
Negative_4506,Non-Allergen,0.0
Negative_4507,Non-Allergen,0.0
Negative_4508,Non-Allergen,0.0
Negative_4509,Non-Allergen,0.0
Negative_4510,Non-Allergen,0.0
Negative_4511,Non-Allergen,0.0
Negative_4512,Non-Allergen,0.0
Negative_4513,Non-Allergen,0.0
Negative_4514,Non-Allergen,0.0
Negative_4515,Non-Allergen,0.0
Negative_4516,Non-Allergen,0.0
Negative_4517,Non-Allergen,0.0
Negative_4518,Non-Allergen,0.0
Negative_4520,Non-Allergen,0.0
Negative_4521,Non-Allergen,0.0
Negative_4522,Non-Allergen,0.0
Negative_4523,Non-Allergen,0.0
Negative_4524,Non-Allergen,0.216
Negative_4525,Non-Allergen,0.0
Negative_4526,Non-Allergen,0.0
Negative_4527,Non-Allergen,0.0
Negative_4528,Non-Allergen,0.0
Negative_4529,Non-Allergen,0.0
Negative_4530,Non-Allergen,0.0
Negative_4531,Non-Allergen,0.0
Negative_4532,Non-Allergen,0.0
Negative_4533,Allergen,1.0
Negative_4534,Non-Allergen,0.001
Negative_4535,Non-Allergen,0.0
Negative_4536,Non-Allergen,0.001
Negative_4537,Non-Allergen,0.0
Negative_4538,Non-Allergen,0.0
Negative_4539,Non-Allergen,0.0
Negative_4540,Non-Allergen,0.0
Negative_4541,Non-Allergen,0.0
Negative_4542,Non-Allergen,0.0
Negative_4543,Non-Allergen,0.0
Negative_4544,Non-Allergen,0.0
Negative_4545,Non-Allergen,0.0
Negative_4546,Non-Allergen,0.0
Negative_4547,Non-Allergen,0.0
Negative_4548,Allergen,0.971
Negative_4549,Non-Allergen,0.0
Negative_4550,Non-Allergen,0.0
Negative_4551,Non-Allergen,0.0
Negative_4552,Non-Allergen,0.0
Negative_4553,Non-Allergen,0.0
Negative_4554,Non-Allergen,0.0
Negative_4555,Non-Allergen,0.0
Negative_4556,Non-Allergen,0.0
Negative_4557,Non-Allergen,0.0
Negative_4558,Non-Allergen,0.0
Negative_4559,Non-Allergen,0.001
Negative_4560,Non-Allergen,0.0
Negative_4561,Non-Allergen,0.0
Negative_4562,Non-Allergen,0.0
Negative_4563,Non-Allergen,0.0
Negative_4564,Non-Allergen,0.0
Negative_4565,Non-Allergen,0.0
Negative_4566,Non-Allergen,0.0
Negative_4567,Non-Allergen,0.0
Negative_4568,Non-Allergen,0.0
Negative_4569,Non-Allergen,0.0
Negative_4570,Non-Allergen,0.0
Negative_4571,Non-Allergen,0.0
Negative_4572,Non-Allergen,0.0
Negative_4573,Non-Allergen,0.0
Negative_4574,Non-Allergen,0.0
Negative_4575,Non-Allergen,0.0
Negative_4576,Non-Allergen,0.0
Negative_4577,Non-Allergen,0.0
Negative_4578,Non-Allergen,0.0
Negative_4579,Non-Allergen,0.0
Negative_4580,Non-Allergen,0.0
Negative_4581,Non-Allergen,0.0
Negative_4582,Non-Allergen,0.0
Negative_4583,Non-Allergen,0.0
Negative_4584,Non-Allergen,0.034
Negative_4585,Non-Allergen,0.0
Negative_4586,Non-Allergen,0.001
Negative_4587,Non-Allergen,0.0
Negative_4588,Non-Allergen,0.0
Negative_4589,Non-Allergen,0.0
Negative_4590,Non-Allergen,0.0
Negative_4591,Non-Allergen,0.0
Negative_4592,Non-Allergen,0.0
Negative_4593,Non-Allergen,0.0
Negative_4594,Non-Allergen,0.0
Negative_4595,Non-Allergen,0.0
Negative_4596,Non-Allergen,0.0
Negative_4597,Non-Allergen,0.0
Negative_4599,Non-Allergen,0.0
Negative_4600,Non-Allergen,0.0
Negative_4601,Allergen,0.773
Negative_4602,Non-Allergen,0.0
Negative_4603,Non-Allergen,0.0
Negative_4604,Non-Allergen,0.0
Negative_4605,Non-Allergen,0.0
Negative_4606,Non-Allergen,0.0
Negative_4607,Non-Allergen,0.0
Negative_4608,Non-Allergen,0.0
Negative_4609,Non-Allergen,0.0
Negative_4610,Non-Allergen,0.0
Negative_4611,Non-Allergen,0.0
Negative_4612,Non-Allergen,0.0
Negative_4613,Non-Allergen,0.0
Negative_4614,Non-Allergen,0.0
Negative_4615,Non-Allergen,0.0
Negative_4616,Non-Allergen,0.0
Negative_4617,Non-Allergen,0.0
Negative_4618,Non-Allergen,0.0
Negative_4619,Non-Allergen,0.0
Negative_4620,Non-Allergen,0.0
Negative_4621,Non-Allergen,0.0
Negative_4622,Non-Allergen,0.0
Negative_4623,Non-Allergen,0.0
Negative_4624,Non-Allergen,0.0
Negative_4625,Non-Allergen,0.0
Negative_4626,Non-Allergen,0.0
Negative_4627,Non-Allergen,0.0
Negative_4628,Non-Allergen,0.0
Negative_4629,Non-Allergen,0.0
Negative_4630,Non-Allergen,0.0
Negative_4631,Non-Allergen,0.0
Negative_4632,Non-Allergen,0.0
Negative_4633,Non-Allergen,0.0
Negative_4634,Non-Allergen,0.0
Negative_4635,Non-Allergen,0.0
Negative_4636,Non-Allergen,0.001
Negative_4637,Non-Allergen,0.0
Negative_4638,Non-Allergen,0.002
Negative_4639,Non-Allergen,0.0
Negative_4640,Non-Allergen,0.0
Negative_4641,Non-Allergen,0.0
Negative_4642,Non-Allergen,0.0
Negative_4643,Non-Allergen,0.0
Negative_4644,Non-Allergen,0.051
Negative_4645,Non-Allergen,0.0
Negative_4646,Non-Allergen,0.0
Negative_4647,Non-Allergen,0.0
Negative_4648,Non-Allergen,0.0
Negative_4649,Non-Allergen,0.0
Negative_4650,Non-Allergen,0.0
Negative_4651,Non-Allergen,0.0
Negative_4652,Non-Allergen,0.0
Negative_4653,Non-Allergen,0.0
Negative_4654,Non-Allergen,0.0
Negative_4655,Non-Allergen,0.0
Negative_4656,Non-Allergen,0.0
Negative_4657,Non-Allergen,0.0
Negative_4658,Non-Allergen,0.0
Negative_4659,Non-Allergen,0.0
Negative_4660,Non-Allergen,0.0
Negative_4661,Non-Allergen,0.0
Negative_4662,Non-Allergen,0.0
Negative_4663,Non-Allergen,0.0
Negative_4664,Non-Allergen,0.0
Negative_4665,Non-Allergen,0.002
Negative_4666,Non-Allergen,0.0
Negative_4667,Non-Allergen,0.0
Negative_4668,Non-Allergen,0.0
Negative_4669,Non-Allergen,0.0
Negative_4670,Non-Allergen,0.0
Negative_4671,Non-Allergen,0.0
Negative_4672,Non-Allergen,0.0
Negative_4673,Non-Allergen,0.0
