Name,Class,Probability
Negative_3261,Non-Allergen,0.0
Negative_3264,Non-Allergen,0.0
Negative_3265,Non-Allergen,0.0
Negative_3266,Non-Allergen,0.015
Negative_3267,Non-Allergen,0.001
Negative_3269,Non-Allergen,0.0
Negative_3271,Non-Allergen,0.013
Negative_3273,Non-Allergen,0.0
Negative_3275,Allergen,0.976
Negative_3276,Non-Allergen,0.0
Negative_3277,Allergen,1.0
Negative_3278,Allergen,0.999
Negative_3281,Allergen,1.0
Negative_3283,Allergen,0.556
Negative_3287,Non-Allergen,0.0
Positive_3288,Allergen,0.909
Negative_3295,Non-Allergen,0.0
Negative_3296,Non-Allergen,0.0
Negative_3298,Non-Allergen,0.0
Negative_3299,Non-Allergen,0.0
Negative_3302,Non-Allergen,0.0
Negative_3303,Non-Allergen,0.0
Negative_3304,Non-Allergen,0.001
Negative_3305,Non-Allergen,0.0
Positive_3306,Non-Allergen,0.0
Negative_3307,Non-Allergen,0.0
Negative_3308,Non-Allergen,0.0
Negative_3309,Allergen,0.998
Negative_3310,Non-Allergen,0.0
Negative_3311,Non-Allergen,0.0
Negative_3313,Non-Allergen,0.129
Negative_3314,Non-Allergen,0.0
Negative_3316,Non-Allergen,0.0
Negative_3317,Non-Allergen,0.0
Negative_3319,Non-Allergen,0.0
Negative_3320,Non-Allergen,0.0
Negative_3321,Non-Allergen,0.0
Negative_3323,Non-Allergen,0.0
Positive_3324,Allergen,1.0
Negative_3325,Non-Allergen,0.0
Negative_3326,Non-Allergen,0.0
Negative_3327,Non-Allergen,0.0
Negative_3328,Non-Allergen,0.011
Negative_3329,Non-Allergen,0.0
Negative_3331,Non-Allergen,0.0
Negative_3332,Non-Allergen,0.0
Negative_3333,Non-Allergen,0.0
Negative_3334,Non-Allergen,0.017
Negative_3335,Non-Allergen,0.0
Positive_3336,Allergen,1.0
Negative_3339,Non-Allergen,0.0
Negative_3340,Non-Allergen,0.039
Negative_3341,Non-Allergen,0.0
Negative_3342,Non-Allergen,0.0
Negative_3343,Non-Allergen,0.0
Negative_3344,Non-Allergen,0.0
Negative_3345,Non-Allergen,0.0
Negative_3346,Non-Allergen,0.0
Negative_3348,Non-Allergen,0.458
Negative_3351,Non-Allergen,0.012
Negative_3353,Non-Allergen,0.0
Negative_3354,Non-Allergen,0.0
Negative_3355,Non-Allergen,0.0
Negative_3357,Non-Allergen,0.0
Negative_3358,Non-Allergen,0.0
Negative_3359,Non-Allergen,0.0
Negative_3360,Non-Allergen,0.0
Negative_3361,Non-Allergen,0.0
Negative_3364,Non-Allergen,0.223
Negative_3365,Allergen,0.994
Negative_3366,Non-Allergen,0.0
Negative_3367,Non-Allergen,0.001
Negative_3372,Non-Allergen,0.0
Negative_3375,Non-Allergen,0.377
Negative_3376,Non-Allergen,0.0
Negative_3377,Non-Allergen,0.0
Negative_3379,Non-Allergen,0.0
Negative_3381,Non-Allergen,0.0
Negative_3382,Non-Allergen,0.0
Negative_3383,Non-Allergen,0.0
Negative_3384,Non-Allergen,0.0
Negative_3385,Non-Allergen,0.0
Negative_3387,Non-Allergen,0.0
Negative_3388,Non-Allergen,0.0
Negative_3389,Non-Allergen,0.0
Negative_3390,Non-Allergen,0.0
Negative_3391,Non-Allergen,0.0
Negative_3394,Allergen,1.0
Negative_3395,Non-Allergen,0.007
Negative_3396,Non-Allergen,0.0
Negative_3397,Non-Allergen,0.0
Negative_3400,Non-Allergen,0.0
Negative_3401,Non-Allergen,0.0
Negative_3402,Non-Allergen,0.0
Negative_3403,Non-Allergen,0.0
Negative_3406,Non-Allergen,0.0
Negative_3407,Non-Allergen,0.0
Negative_3408,Non-Allergen,0.0
Negative_3409,Non-Allergen,0.0
Negative_3411,Non-Allergen,0.0
Negative_3412,Allergen,0.7
Negative_3413,Non-Allergen,0.0
Negative_3414,Non-Allergen,0.0
Negative_3415,Non-Allergen,0.0
Positive_3416,Allergen,1.0
Negative_3417,Non-Allergen,0.0
Negative_3418,Non-Allergen,0.161
Negative_3419,Non-Allergen,0.0
Negative_3420,Non-Allergen,0.0
Negative_3421,Non-Allergen,0.0
Negative_3423,Non-Allergen,0.0
Negative_3424,Non-Allergen,0.0
Negative_3425,Non-Allergen,0.0
Negative_3426,Non-Allergen,0.0
Negative_3427,Non-Allergen,0.0
Negative_3430,Non-Allergen,0.0
Negative_3431,Non-Allergen,0.0
Negative_3432,Non-Allergen,0.0
Negative_3433,Non-Allergen,0.0
Negative_3437,Non-Allergen,0.0
Negative_3439,Non-Allergen,0.0
Negative_3441,Non-Allergen,0.0
Negative_3442,Non-Allergen,0.0
Negative_3443,Non-Allergen,0.0
Negative_3444,Non-Allergen,0.0
Negative_3445,Non-Allergen,0.0
Negative_3448,Non-Allergen,0.0
Negative_3449,Non-Allergen,0.0
Negative_3450,Non-Allergen,0.0
Negative_3455,Non-Allergen,0.022
Negative_3456,Non-Allergen,0.017
Negative_3459,Non-Allergen,0.0
Negative_3460,Non-Allergen,0.0
Negative_3462,Non-Allergen,0.0
Negative_3463,Non-Allergen,0.0
Negative_3465,Non-Allergen,0.0
Negative_3466,Non-Allergen,0.0
Negative_3467,Non-Allergen,0.0
Negative_3468,Non-Allergen,0.0
Negative_3469,Non-Allergen,0.0
Negative_3471,Non-Allergen,0.0
Negative_3472,Non-Allergen,0.0
Negative_3473,Non-Allergen,0.0
Negative_3474,Non-Allergen,0.0
Negative_3475,Non-Allergen,0.0
Negative_3477,Non-Allergen,0.0
Negative_3478,Non-Allergen,0.0
Negative_3479,Non-Allergen,0.0
Negative_3481,Non-Allergen,0.0
Negative_3485,Allergen,0.984
Negative_3486,Non-Allergen,0.0
Negative_3488,Non-Allergen,0.326
Negative_3490,Allergen,0.986
Negative_3491,Non-Allergen,0.0
Negative_3493,Non-Allergen,0.0
Negative_3497,Non-Allergen,0.0
Negative_3498,Non-Allergen,0.0
Negative_3503,Non-Allergen,0.0
Negative_3504,Non-Allergen,0.0
Negative_3505,Allergen,0.991
Negative_3506,Non-Allergen,0.0
Negative_3508,Non-Allergen,0.0
Negative_3509,Non-Allergen,0.0
Negative_3510,Non-Allergen,0.0
Negative_3511,Non-Allergen,0.0
Negative_3512,Non-Allergen,0.0
Negative_3514,Non-Allergen,0.0
Negative_3515,Non-Allergen,0.002
Negative_3516,Non-Allergen,0.0
Negative_3517,Non-Allergen,0.0
Positive_3519,Allergen,0.942
Negative_3520,Allergen,0.741
Negative_3521,Non-Allergen,0.0
Negative_3522,Non-Allergen,0.0
Negative_3523,Non-Allergen,0.0
Negative_3524,Allergen,1.0
Negative_3526,Non-Allergen,0.0
Negative_3528,Non-Allergen,0.0
Negative_3529,Non-Allergen,0.0
Negative_3532,Non-Allergen,0.0
Negative_3533,Non-Allergen,0.0
Negative_3534,Non-Allergen,0.0
Negative_3535,Non-Allergen,0.0
Negative_3536,Non-Allergen,0.0
Negative_3538,Non-Allergen,0.0
Negative_3540,Non-Allergen,0.0
Negative_3541,Non-Allergen,0.0
Negative_3542,Non-Allergen,0.0
Negative_3547,Non-Allergen,0.005
Negative_3548,Non-Allergen,0.0
Negative_3549,Non-Allergen,0.0
Negative_3551,Non-Allergen,0.0
Negative_3553,Allergen,0.902
Negative_3556,Non-Allergen,0.001
Negative_3557,Non-Allergen,0.0
Negative_3559,Non-Allergen,0.0
Negative_3561,Non-Allergen,0.0
Negative_3562,Non-Allergen,0.0
Negative_3563,Non-Allergen,0.0
Positive_3564,Non-Allergen,0.0
Negative_3565,Non-Allergen,0.0
Negative_3566,Non-Allergen,0.0
Negative_3567,Non-Allergen,0.0
Negative_3568,Non-Allergen,0.0
Negative_3569,Non-Allergen,0.0
Negative_3571,Non-Allergen,0.0
Negative_3572,Non-Allergen,0.0
Negative_3575,Non-Allergen,0.0
Negative_3581,Non-Allergen,0.0
Negative_3584,Non-Allergen,0.0
Negative_3586,Non-Allergen,0.0
Negative_3588,Non-Allergen,0.0
Negative_3592,Non-Allergen,0.0
Negative_3594,Non-Allergen,0.0
Negative_3596,Non-Allergen,0.0
Negative_3597,Non-Allergen,0.0
Negative_3598,Non-Allergen,0.011
Negative_3600,Non-Allergen,0.0
Negative_3601,Non-Allergen,0.0
Negative_3602,Non-Allergen,0.0
Negative_3603,Non-Allergen,0.0
Negative_3606,Non-Allergen,0.0
Negative_3607,Non-Allergen,0.0
Negative_3609,Non-Allergen,0.0
Negative_3610,Non-Allergen,0.0
Negative_3612,Non-Allergen,0.0
Negative_3614,Non-Allergen,0.0
Negative_3615,Non-Allergen,0.0
Negative_3619,Non-Allergen,0.0
Negative_3620,Non-Allergen,0.0
Negative_3621,Non-Allergen,0.0
Positive_3623,Non-Allergen,0.0
Negative_3626,Non-Allergen,0.0
Negative_3627,Non-Allergen,0.0
Negative_3628,Non-Allergen,0.0
Negative_3630,Non-Allergen,0.001
Negative_3631,Allergen,1.0
Negative_3632,Non-Allergen,0.0
Negative_3634,Allergen,0.578
Negative_3636,Non-Allergen,0.0
Negative_3642,Non-Allergen,0.0
Negative_3643,Non-Allergen,0.0
Negative_3644,Non-Allergen,0.0
Negative_3648,Non-Allergen,0.0
Negative_3649,Non-Allergen,0.0
Negative_3650,Non-Allergen,0.0
Negative_3651,Non-Allergen,0.0
Negative_3652,Non-Allergen,0.0
Negative_3656,Non-Allergen,0.0
Negative_3657,Non-Allergen,0.0
Negative_3658,Non-Allergen,0.0
Negative_3660,Non-Allergen,0.0
Negative_3661,Non-Allergen,0.0
Negative_3662,Non-Allergen,0.0
Negative_3663,Non-Allergen,0.0
Negative_3665,Non-Allergen,0.0
Negative_3666,Non-Allergen,0.0
Negative_3667,Non-Allergen,0.0
Negative_3668,Non-Allergen,0.0
Negative_3669,Non-Allergen,0.0
Negative_3671,Allergen,1.0
Negative_3673,Non-Allergen,0.0
Negative_3675,Non-Allergen,0.042
Positive_3676,Allergen,1.0
Negative_3677,Non-Allergen,0.001
Negative_3678,Non-Allergen,0.0
Negative_3679,Non-Allergen,0.0
Negative_3680,Non-Allergen,0.0
Negative_3681,Non-Allergen,0.0
Negative_3684,Non-Allergen,0.0
Negative_3685,Non-Allergen,0.0
Negative_3687,Non-Allergen,0.0
Negative_3689,Non-Allergen,0.0
Negative_3690,Non-Allergen,0.0
Negative_3691,Non-Allergen,0.0
Negative_3692,Non-Allergen,0.0
Negative_3693,Non-Allergen,0.0
Negative_3695,Non-Allergen,0.0
Negative_3696,Non-Allergen,0.0
Negative_3697,Non-Allergen,0.0
Negative_3698,Non-Allergen,0.0
Negative_3699,Non-Allergen,0.0
Negative_3701,Non-Allergen,0.0
Negative_3703,Non-Allergen,0.0
Negative_3704,Non-Allergen,0.0
Negative_3705,Non-Allergen,0.0
Negative_3708,Non-Allergen,0.0
Negative_3709,Non-Allergen,0.183
Negative_3710,Non-Allergen,0.421
Negative_3713,Non-Allergen,0.0
Negative_3714,Non-Allergen,0.001
Negative_3715,Non-Allergen,0.0
Negative_3716,Non-Allergen,0.0
Negative_3719,Non-Allergen,0.0
Negative_3721,Non-Allergen,0.0
Negative_3722,Non-Allergen,0.0
Negative_3723,Non-Allergen,0.0
Negative_3731,Non-Allergen,0.0
Negative_3732,Non-Allergen,0.0
Negative_3733,Non-Allergen,0.0
Negative_3735,Non-Allergen,0.0
Positive_3736,Allergen,1.0
Negative_3737,Non-Allergen,0.0
Negative_3738,Non-Allergen,0.0
Negative_3739,Non-Allergen,0.0
Negative_3740,Non-Allergen,0.0
Negative_3743,Allergen,0.917
Negative_3745,Non-Allergen,0.0
Negative_3746,Non-Allergen,0.0
Negative_3749,Non-Allergen,0.0
Negative_3750,Non-Allergen,0.0
Negative_3751,Non-Allergen,0.0
Negative_3752,Non-Allergen,0.0
Negative_3756,Non-Allergen,0.001
Negative_3758,Non-Allergen,0.0
Negative_3765,Non-Allergen,0.0
Negative_3766,Allergen,0.998
Negative_3771,Non-Allergen,0.0
Negative_3773,Non-Allergen,0.0
Negative_3774,Non-Allergen,0.0
Negative_3775,Non-Allergen,0.0
Negative_3781,Non-Allergen,0.0
Negative_3784,Non-Allergen,0.0
Negative_3785,Non-Allergen,0.0
Negative_3786,Non-Allergen,0.0
Negative_3787,Non-Allergen,0.0
Negative_3789,Non-Allergen,0.0
Negative_3790,Non-Allergen,0.0
Negative_3791,Non-Allergen,0.0
Negative_3792,Non-Allergen,0.0
Negative_3793,Non-Allergen,0.01
Positive_3794,Non-Allergen,0.498
Negative_3795,Non-Allergen,0.0
Negative_3796,Non-Allergen,0.0
Negative_3797,Non-Allergen,0.0
Negative_3798,Non-Allergen,0.0
Positive_3799,Allergen,1.0
Negative_3800,Non-Allergen,0.0
Negative_3801,Non-Allergen,0.0
Negative_3802,Non-Allergen,0.0
Negative_3803,Non-Allergen,0.372
Negative_3804,Non-Allergen,0.0
Negative_3806,Non-Allergen,0.0
Negative_3807,Non-Allergen,0.0
Negative_3808,Non-Allergen,0.0
Negative_3809,Non-Allergen,0.0
Negative_3810,Non-Allergen,0.019
Negative_3812,Non-Allergen,0.0
Negative_3813,Non-Allergen,0.453
Negative_3814,Allergen,1.0
Negative_3815,Non-Allergen,0.0
Negative_3816,Non-Allergen,0.118
Negative_3817,Non-Allergen,0.001
Negative_3818,Non-Allergen,0.0
Negative_3821,Non-Allergen,0.0
Negative_3823,Non-Allergen,0.0
Negative_3824,Allergen,0.981
Negative_3828,Non-Allergen,0.0
Negative_3829,Non-Allergen,0.0
Negative_3831,Non-Allergen,0.001
Negative_3833,Non-Allergen,0.0
Negative_3834,Non-Allergen,0.005
Negative_3837,Non-Allergen,0.0
Negative_3838,Non-Allergen,0.0
Negative_3839,Non-Allergen,0.0
Negative_3840,Non-Allergen,0.0
Negative_3841,Non-Allergen,0.0
Negative_3844,Non-Allergen,0.0
Negative_3847,Allergen,0.856
Negative_3850,Non-Allergen,0.0
Negative_3852,Non-Allergen,0.0
Negative_3856,Non-Allergen,0.0
Negative_3857,Non-Allergen,0.0
Negative_3861,Non-Allergen,0.0
Negative_3863,Non-Allergen,0.0
Negative_3864,Non-Allergen,0.0
Negative_3865,Non-Allergen,0.0
Negative_3866,Non-Allergen,0.0
Negative_3867,Non-Allergen,0.0
Negative_3869,Non-Allergen,0.0
Negative_3870,Non-Allergen,0.0
Negative_3871,Non-Allergen,0.0
Negative_3872,Non-Allergen,0.0
Negative_3873,Non-Allergen,0.001
Negative_3880,Non-Allergen,0.0
Negative_3884,Non-Allergen,0.0
Negative_3885,Non-Allergen,0.0
Negative_3887,Non-Allergen,0.0
Negative_3888,Non-Allergen,0.0
Negative_3889,Non-Allergen,0.0
Negative_3890,Non-Allergen,0.0
Negative_3891,Non-Allergen,0.0
Negative_3894,Non-Allergen,0.0
Negative_3895,Allergen,0.982
Negative_3897,Non-Allergen,0.002
Negative_3898,Non-Allergen,0.0
Negative_3899,Non-Allergen,0.0
Negative_3901,Non-Allergen,0.0
Negative_3902,Non-Allergen,0.0
Negative_3904,Non-Allergen,0.0
Negative_3905,Non-Allergen,0.0
Negative_3906,Non-Allergen,0.0
Negative_3907,Non-Allergen,0.0
Negative_3908,Non-Allergen,0.001
Negative_3910,Non-Allergen,0.0
Negative_3911,Non-Allergen,0.0
Negative_3912,Non-Allergen,0.0
Negative_3913,Non-Allergen,0.0
Negative_3914,Non-Allergen,0.0
Negative_3916,Non-Allergen,0.0
Negative_3917,Non-Allergen,0.0
Negative_3918,Non-Allergen,0.0
Negative_3919,Non-Allergen,0.0
Negative_3920,Non-Allergen,0.0
Negative_3922,Non-Allergen,0.416
Negative_3923,Non-Allergen,0.0
Negative_3924,Non-Allergen,0.0
Negative_3925,Non-Allergen,0.0
Negative_3926,Non-Allergen,0.002
Negative_3927,Non-Allergen,0.0
Negative_3928,Non-Allergen,0.0
Negative_3929,Non-Allergen,0.0
Negative_3931,Non-Allergen,0.22
Negative_3932,Allergen,0.787
Negative_3934,Allergen,0.999
Negative_3935,Non-Allergen,0.0
Negative_3936,Non-Allergen,0.0
Negative_3937,Non-Allergen,0.0
Negative_3938,Non-Allergen,0.0
Negative_3940,Non-Allergen,0.0
Negative_3941,Non-Allergen,0.0
Negative_3942,Non-Allergen,0.0
Negative_3943,Non-Allergen,0.0
Negative_3944,Non-Allergen,0.0
Negative_3946,Non-Allergen,0.0
Negative_3947,Non-Allergen,0.0
Negative_3948,Non-Allergen,0.0
Negative_3950,Non-Allergen,0.0
Negative_3952,Non-Allergen,0.0
Negative_3953,Non-Allergen,0.0
Negative_3954,Non-Allergen,0.0
Negative_3960,Non-Allergen,0.0
Negative_3961,Non-Allergen,0.0
Negative_3965,Non-Allergen,0.0
Negative_3968,Non-Allergen,0.0
Negative_3969,Non-Allergen,0.0
Negative_3971,Non-Allergen,0.0
Negative_3972,Non-Allergen,0.0
Negative_3973,Non-Allergen,0.0
Negative_3974,Non-Allergen,0.004
Negative_3976,Non-Allergen,0.008
Negative_3977,Non-Allergen,0.458
Negative_3979,Non-Allergen,0.0
Negative_3980,Non-Allergen,0.0
Negative_3986,Allergen,0.715
Negative_3990,Non-Allergen,0.0
Negative_3991,Non-Allergen,0.0
Negative_3992,Non-Allergen,0.001
Positive_3994,Allergen,1.0
Negative_3995,Non-Allergen,0.0
Negative_4005,Non-Allergen,0.0
Negative_4006,Non-Allergen,0.0
Negative_4007,Non-Allergen,0.0
Negative_4008,Non-Allergen,0.0
Negative_4009,Non-Allergen,0.0
Negative_4011,Non-Allergen,0.0
Negative_4012,Non-Allergen,0.0
Negative_4013,Non-Allergen,0.0
Negative_4015,Non-Allergen,0.0
Negative_4017,Non-Allergen,0.0
Negative_4018,Non-Allergen,0.0
Negative_4019,Non-Allergen,0.0
Negative_4020,Non-Allergen,0.0
Negative_4023,Non-Allergen,0.0
Negative_4024,Non-Allergen,0.0
Negative_4025,Non-Allergen,0.0
Negative_4026,Non-Allergen,0.0
Negative_4027,Non-Allergen,0.0
Negative_4029,Non-Allergen,0.0
Negative_4030,Non-Allergen,0.0
Negative_4031,Non-Allergen,0.0
Negative_4032,Non-Allergen,0.0
Negative_4033,Non-Allergen,0.0
Negative_4035,Non-Allergen,0.0
Negative_4036,Non-Allergen,0.0
Negative_4037,Non-Allergen,0.0
Negative_4038,Non-Allergen,0.0
Negative_4039,Non-Allergen,0.012
Negative_4043,Non-Allergen,0.0
Negative_4044,Non-Allergen,0.0
Negative_4046,Non-Allergen,0.0
Negative_4047,Non-Allergen,0.007
Negative_4049,Non-Allergen,0.0
Negative_4051,Non-Allergen,0.0
Negative_4058,Non-Allergen,0.0
Negative_4059,Non-Allergen,0.0
Negative_4061,Non-Allergen,0.001
Negative_4062,Non-Allergen,0.0
Negative_4063,Allergen,1.0
Negative_4064,Allergen,0.847
Negative_4066,Non-Allergen,0.0
Negative_4067,Non-Allergen,0.0
Negative_4068,Non-Allergen,0.0
Negative_4069,Non-Allergen,0.0
Negative_4070,Non-Allergen,0.002
Negative_4073,Non-Allergen,0.0
Negative_4075,Non-Allergen,0.0
Negative_4076,Non-Allergen,0.0
Negative_4078,Non-Allergen,0.0
Negative_4079,Non-Allergen,0.0
Negative_4080,Non-Allergen,0.0
Negative_4081,Non-Allergen,0.0
Negative_4083,Non-Allergen,0.0
Negative_4085,Non-Allergen,0.0
Negative_4087,Non-Allergen,0.0
Negative_4088,Non-Allergen,0.0
Negative_4089,Non-Allergen,0.0
Negative_4091,Non-Allergen,0.0
Negative_4092,Non-Allergen,0.0
Negative_4093,Non-Allergen,0.0
Negative_4094,Non-Allergen,0.0
Negative_4095,Non-Allergen,0.0
Negative_4099,Non-Allergen,0.0
Negative_4101,Non-Allergen,0.0
Negative_4103,Non-Allergen,0.014
Negative_4104,Non-Allergen,0.0
Negative_4105,Non-Allergen,0.0
Negative_4108,Non-Allergen,0.002
Negative_4109,Non-Allergen,0.0
Negative_4111,Non-Allergen,0.0
Negative_4112,Non-Allergen,0.0
Negative_4116,Non-Allergen,0.01
Negative_4117,Allergen,0.938
Negative_4119,Allergen,0.985
Negative_4121,Non-Allergen,0.0
Negative_4123,Non-Allergen,0.0
Negative_4125,Non-Allergen,0.0
Negative_4126,Non-Allergen,0.0
Negative_4127,Non-Allergen,0.0
Negative_4128,Non-Allergen,0.0
Negative_4129,Non-Allergen,0.0
Negative_4131,Non-Allergen,0.0
Negative_4132,Non-Allergen,0.0
Negative_4133,Non-Allergen,0.0
Negative_4134,Non-Allergen,0.0
Negative_4135,Non-Allergen,0.0
Negative_4137,Non-Allergen,0.0
Negative_4138,Non-Allergen,0.0
Negative_4139,Non-Allergen,0.0
Negative_4140,Non-Allergen,0.0
Negative_4141,Non-Allergen,0.0
Negative_4143,Non-Allergen,0.0
Negative_4144,Non-Allergen,0.0
Negative_4145,Non-Allergen,0.0
Negative_4146,Non-Allergen,0.0
Negative_4147,Non-Allergen,0.0
Negative_4149,Non-Allergen,0.0
Negative_4151,Non-Allergen,0.0
Negative_4152,Non-Allergen,0.0
Negative_4153,Non-Allergen,0.0
Negative_4155,Non-Allergen,0.0
Negative_4157,Non-Allergen,0.0
Negative_4165,Non-Allergen,0.0
Negative_4167,Non-Allergen,0.0
Negative_4168,Non-Allergen,0.0
Negative_4169,Non-Allergen,0.0
Negative_4171,Non-Allergen,0.0
Negative_4173,Non-Allergen,0.001
Negative_4174,Non-Allergen,0.0
Negative_4177,Non-Allergen,0.0
Negative_4178,Non-Allergen,0.0
Negative_4180,Non-Allergen,0.015
Negative_4181,Non-Allergen,0.0
Negative_4183,Non-Allergen,0.0
Negative_4184,Non-Allergen,0.0
Negative_4185,Non-Allergen,0.0
Negative_4186,Non-Allergen,0.0
Negative_4187,Non-Allergen,0.001
Positive_4188,Allergen,0.56
Negative_4189,Non-Allergen,0.0
Negative_4190,Allergen,1.0
Negative_4191,Non-Allergen,0.0
Negative_4193,Allergen,0.992
Negative_4195,Non-Allergen,0.0
Negative_4197,Non-Allergen,0.0
Negative_4198,Non-Allergen,0.0
Negative_4199,Non-Allergen,0.001
Negative_4203,Non-Allergen,0.002
Negative_4204,Non-Allergen,0.0
Negative_4205,Non-Allergen,0.0
Negative_4206,Non-Allergen,0.0
Negative_4207,Non-Allergen,0.004
Negative_4208,Non-Allergen,0.219
Negative_4209,Non-Allergen,0.0
Negative_4213,Non-Allergen,0.0
Negative_4214,Non-Allergen,0.0
Negative_4215,Non-Allergen,0.0
Negative_4217,Non-Allergen,0.0
Negative_4218,Non-Allergen,0.0
Negative_4219,Non-Allergen,0.001
Negative_4220,Non-Allergen,0.0
Negative_4221,Non-Allergen,0.0
Negative_4223,Non-Allergen,0.0
Negative_4224,Non-Allergen,0.002
Negative_4225,Non-Allergen,0.0
Negative_4226,Non-Allergen,0.002
Positive_4228,Non-Allergen,0.445
Negative_4229,Allergen,0.999
Negative_4230,Non-Allergen,0.0
Negative_4232,Non-Allergen,0.0
Negative_4233,Non-Allergen,0.0
Negative_4236,Non-Allergen,0.0
Negative_4237,Non-Allergen,0.0
Negative_4238,Non-Allergen,0.0
Negative_4241,Allergen,0.99
Negative_4242,Non-Allergen,0.0
Negative_4244,Non-Allergen,0.0
Negative_4245,Non-Allergen,0.0
Positive_4246,Allergen,0.91
Negative_4247,Non-Allergen,0.0
Negative_4248,Non-Allergen,0.0
Negative_4249,Non-Allergen,0.0
Negative_4251,Non-Allergen,0.0
Negative_4252,Non-Allergen,0.0
Negative_4253,Non-Allergen,0.0
Negative_4254,Non-Allergen,0.0
Negative_4257,Non-Allergen,0.0
Negative_4259,Non-Allergen,0.0
Negative_4260,Non-Allergen,0.0
Positive_4262,Allergen,1.0
Negative_4263,Non-Allergen,0.0
Negative_4265,Non-Allergen,0.0
Negative_4266,Non-Allergen,0.0
Negative_4267,Non-Allergen,0.0
Negative_4269,Non-Allergen,0.0
Negative_4270,Non-Allergen,0.0
Negative_4271,Non-Allergen,0.0
Negative_4272,Non-Allergen,0.001
Negative_4273,Non-Allergen,0.0
Negative_4275,Non-Allergen,0.0
Negative_4276,Allergen,0.99
Negative_4277,Non-Allergen,0.0
Negative_4278,Allergen,0.96
Negative_4280,Non-Allergen,0.0
Negative_4281,Non-Allergen,0.0
Negative_4282,Non-Allergen,0.0
Negative_4283,Non-Allergen,0.0
Negative_4284,Non-Allergen,0.0
Negative_4285,Non-Allergen,0.001
Negative_4289,Non-Allergen,0.0
Negative_4291,Non-Allergen,0.0
Negative_4292,Non-Allergen,0.0
Negative_4295,Non-Allergen,0.0
Positive_4296,Allergen,1.0
Negative_4297,Non-Allergen,0.002
Negative_4298,Non-Allergen,0.0
Negative_4299,Non-Allergen,0.0
Negative_4300,Non-Allergen,0.001
Positive_4302,Non-Allergen,0.0
Negative_4304,Non-Allergen,0.0
Negative_4305,Non-Allergen,0.0
Negative_4306,Non-Allergen,0.0
Negative_4307,Non-Allergen,0.0
Negative_4309,Non-Allergen,0.0
Negative_4310,Non-Allergen,0.036
Negative_4311,Non-Allergen,0.0
Negative_4313,Non-Allergen,0.0
Positive_4320,Allergen,1.0
Negative_4321,Non-Allergen,0.108
Negative_4323,Non-Allergen,0.0
Negative_4324,Non-Allergen,0.273
Negative_4325,Non-Allergen,0.126
Negative_4327,Non-Allergen,0.0
Negative_4328,Non-Allergen,0.0
Negative_4330,Non-Allergen,0.0
Negative_4331,Non-Allergen,0.0
Negative_4333,Non-Allergen,0.0
Negative_4334,Non-Allergen,0.0
Negative_4335,Non-Allergen,0.0
Negative_4337,Non-Allergen,0.0
Negative_4339,Non-Allergen,0.0
Negative_4340,Non-Allergen,0.0
Negative_4342,Non-Allergen,0.0
Negative_4345,Non-Allergen,0.0
Negative_4350,Non-Allergen,0.0
Negative_4351,Non-Allergen,0.0
Negative_4352,Non-Allergen,0.0
Negative_4353,Non-Allergen,0.0
Negative_4355,Non-Allergen,0.0
Negative_4359,Non-Allergen,0.0
Negative_4362,Non-Allergen,0.0
Negative_4363,Non-Allergen,0.0
Negative_4365,Non-Allergen,0.0
Negative_4367,Non-Allergen,0.0
Negative_4368,Non-Allergen,0.0
Negative_4369,Non-Allergen,0.0
Negative_4371,Non-Allergen,0.0
Negative_4373,Non-Allergen,0.0
Negative_4374,Non-Allergen,0.0
Negative_4375,Non-Allergen,0.0
Negative_4376,Non-Allergen,0.0
Negative_4377,Non-Allergen,0.0
Negative_4379,Non-Allergen,0.001
Negative_4380,Non-Allergen,0.0
Negative_4381,Non-Allergen,0.0
Negative_4382,Non-Allergen,0.0
Negative_4383,Non-Allergen,0.0
Negative_4385,Non-Allergen,0.0
Negative_4386,Non-Allergen,0.0
Negative_4387,Non-Allergen,0.0
Negative_4388,Non-Allergen,0.0
Negative_4389,Non-Allergen,0.0
Negative_4391,Allergen,0.861
Negative_4397,Non-Allergen,0.0
Negative_4398,Non-Allergen,0.0
Negative_4400,Non-Allergen,0.0
Negative_4401,Non-Allergen,0.0
Negative_4403,Non-Allergen,0.0
Negative_4404,Non-Allergen,0.0
Negative_4405,Non-Allergen,0.0
Negative_4406,Non-Allergen,0.0
Negative_4407,Non-Allergen,0.0
Negative_4413,Non-Allergen,0.0
Negative_4415,Non-Allergen,0.0
Negative_4417,Non-Allergen,0.0
Negative_4419,Non-Allergen,0.0
Negative_4421,Non-Allergen,0.0
Negative_4422,Non-Allergen,0.0
Negative_4423,Non-Allergen,0.0
Negative_4425,Non-Allergen,0.0
Negative_4428,Non-Allergen,0.0
Negative_4429,Non-Allergen,0.0
Negative_4430,Non-Allergen,0.0
Negative_4433,Non-Allergen,0.0
Negative_4434,Non-Allergen,0.0
Negative_4435,Non-Allergen,0.0
Negative_4436,Non-Allergen,0.025
Positive_4438,Non-Allergen,0.013
Negative_4439,Non-Allergen,0.0
Negative_4440,Non-Allergen,0.015
Negative_4441,Non-Allergen,0.0
Negative_4443,Non-Allergen,0.0
Negative_4445,Non-Allergen,0.0
Negative_4446,Non-Allergen,0.0
